Lessee Name,Car Mark,FMS Lessee Number,Contract,Contract Expiration,Primary Commodity,CSR,CSL,Commericial,Past Region,2026 Region,Jacketed,Lined,Lining Type,Car Age,Mark,Number,Mark2,Car Type Level 2,Min (no lining),Min w lining,Interior Lining,Rule 88B ,Safety Relief,Service Equipment ,Stub Sill,Tank Thickness,Tank Qualification,Portfolio,Car,Year,Cars & Year,Full/Partial Qual,Reason Shopped,Perform Tank Qual,Scheduled,Current Status,Adjusted Status,Plan Status,AITX Fleet Services of Canada Inc. (Sarnia),AITX Railcar Services LLC (N Kansas City),AITX Mini/Mobile Unit 93 (Mounds),AITX Mobile Headquarters (LaPorte),AITX Mobile Operations (Houston),AITX Railcar Services LLC (Brookhaven),AITX Railcar Services LLC (Bude),AITX Railcar Services LLC (Longview),AITX Railcar Services LLC (Tennille),AITX Repair-KCK MRU (Kansas City),"AITX Repair-Milton, PA MRU","AITX Repair-Sweetwater, TX MRU ",Apache Railway - Snowflake AZ (Snowflake),Blastech Corp (BRANTFORD),"CAD Railway Services (Lachine, Montreal)","CALTRAX, Inc. (Calgary)",CANDO Rail Services (Oakbank),Cathcart (Amarillo) (Amarillo),Cathcart (Elk Mills) (Elk Mills),Cathcart - Hinton (Hinton),Cathcart (Lynchburg) (Lynchburg),Cathcart - Kansas City (Kansas City),Cathcart - Maumee (Maumee),Cathcart Rail - Hastings (Hastings),Curry Rail Services - Hollidaysburg PA (Hollidaysburg),Curry Rail Services Hockley (Hockley),Curry Rail Services Shoshoni (Shoshoni),Eagle Railcar (Cairo),Eagle Railcar (Channelview) (Eastland),Eagle Railcar (DuBois),Eagle Railcar (Elkhart),Eagle Railcar (Fitzgerald),Eagle Railcar (Gordon),Eagle Railcar (Junction City),Eagle Railcar (Longview),Eagle Railcar-Georgetown/Orange (Georgetown),Eagle Railcar Services (Orange),Eagle Railcar Services (Roscoe),Eagle Railcar (Washington),Eagle Railcar (Wichita Falls),"Frit Car and Equipment, Inc. (Brewton)","Frit Car and Equipment, Inc. (Bridgeton)",Greenbrier Repair & Services (Cleburne),Greenbrier Repair & Services (Finley),Greenbrier Repair-Central (Marmaduke),"Greenbrier Rail Services (Omaha, NE)","H.C. Chandler and Son, Inc. (Plantersville)",Iron Horse Rail Services (Beaumont),KRS Katahdin Railcar Services  (Bangor),"Midwest Railcar Repair, Inc. (Brandon (Corson))","PSC Repair (Beaumont, TX)",Procor Limited (N. Van),Procor Limited (Joffre),Procor Limited (Sarnia),"Procor - Transmark (Lethbridge, AB)","Rescar (Savanna, IL)","TLC Rail Services/Inserv-Wright City (Wright City, OK)","TMC Engineering Services (Houston, TX)",TNT Repair Services (Longview),Transco (Texarkana),Transco Rail (Sayre),Transco Railway (Oelwein),"Transco Railway Products, Inc. (Miles City)","Transco-Sheldon, TX (Houston)","Transitech, Inc. (Fordyce)","Trinity Industries, Inc. (Ft. Worth)","Trinity Industries, Inc. (Saginaw)","Trinity Rail Services (Shell Rock, IA)","Trinity Rail - Sunray (Sunray, TX)","Red River Coatings (Nash, TX)",Rescar #380 (Deer Park),"Texana Midway Tank Cleaning (Texarkana, TX)",VLS RECOVERY SERVICES  - Hockley (hockley),Column1,
"Ballast Partners, LLC",SHQX070119,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070119,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701192024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Junction Fuels, LLC",SHQX070136,3925,020085 0002,3/31/2026,DIESEL FUEL (KH023) (KH023),,,,,,Non-Jacketed,,,12,SHQX,070136,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701362024,Full Qual,RELEASE INSPECTION,No,Planned Shopping,Released,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/7/2025,,,,,,,,,,,,,,,,2/7/2025,
"Junction Fuels, LLC",SHQX070152,3925,020085 0001,12/31/2024,DIESEL FUEL (KH023) (KH023),,,,,,Non-Jacketed,,,12,SHQX,070152,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701522024,Full Qual,RELEASE INSPECTION,No,Planned Shopping,Released,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/14/2025,,,,,,,,,,,,,,,,1/14/2025,
"Ballast Partners, LLC",SHQX070157,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070157,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701572024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070161,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070161,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701612024,Full Qual,RELEASED FROM SRVC,No,Planned Shopping,Arrived,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/29/2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/29/2024,
"Ballast Partners, LLC",SHQX070164,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070164,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701642024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070165,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070165,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701652024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070175,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070175,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701752024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070178,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070178,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701782024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Junction Fuels, LLC",SHQX070186,3925,020085 0001,12/31/2024,DIESEL FUEL (KH023) (KH023),,,,,,Non-Jacketed,,,12,SHQX,070186,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701862024,Full Qual,RELEASE INSPECTION,No,Planned Shopping,Released,2024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/5/2025,,,,,,,,,,,,,,,,2/5/2025,
"Junction Fuels, LLC",SHQX070189,3925,020085 0002,3/31/2026,DIESEL FUEL (KH023) (KH023),,,,,,Non-Jacketed,,,12,SHQX,070189,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701892024,Full Qual,RELEASE INSPECTION,Yes,Planned Shopping,Upmarketed,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/8/2025,,,,,,,,,,,,,,,,1/8/2025,
"Junction Fuels, LLC",SHQX070191,3925,020085 0002,3/31/2026,DIESEL FUEL (KH023) (KH023),,,,,,Non-Jacketed,,,12,SHQX,070191,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701912024,Full Qual,RELEASE INSPECTION,No,Planned Shopping,Released,2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2/3/2025,,,,,,,,,,,,,,,,2/3/2025,
"Ballast Partners, LLC",SHQX070196,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070196,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701962024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"DK Trading & Supply, LLC",SHQX070199,3916,020032 0003,,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070199,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0701992024,Full Qual,REASSIGNMENT,Yes,Planned Shopping,Arrived,1900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5/1/2025,,,,,,,,,,,,,,5/1/2025,
"Ballast Partners, LLC",SHQX070203,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070203,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702032024,Full Qual,RELEASE INSPECTION,No,Planned Shopping,Enroute,2029,,,,,,,,10/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,
"Ballast Partners, LLC",SHQX070204,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070204,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702042024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070228,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070228,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702282024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070232,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070232,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702322024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070234,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070234,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702342024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070235,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070235,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702352024,Full Qual,RELEASE INSPECTION,No,Planned Shopping,Enroute,2029,,,,,,,,10/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,
"Ballast Partners, LLC",SHQX070236,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070236,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702362024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070237,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070237,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702372024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070238,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070238,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702382024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070239,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070239,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702392024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070240,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070240,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702402024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070241,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070241,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702412024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070244,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070244,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702442024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070245,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070245,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702452024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070246,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070246,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702462024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070247,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070247,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702472024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070250,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070250,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702502024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070252,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070252,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702522024,Full Qual,RELEASE INSPECTION,No,Planned Shopping,Enroute,2029,,,,,,,,10/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,
"Ballast Partners, LLC",SHQX070253,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070253,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702532024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070254,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070254,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702542024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070255,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070255,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702552024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070256,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070256,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702562024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070258,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070258,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702582024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070260,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070260,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702602024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070261,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070261,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702612024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070262,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070262,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702622024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070263,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070263,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702632024,Full Qual,RELEASE INSPECTION,No,Planned Shopping,Enroute,2029,,,,,,,,10/1/2025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10/1/2025,
"Ballast Partners, LLC",SHQX070265,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070265,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702652024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Clean Harbors Environmental Services, Inc.",SHQX070266,1975,009037 0102,9/30/2030,USED LUBE OIL (SAFETY KLEEN ONLY) (GW160) (GW160),,,,,,Non-Jacketed,,,12,SHQX,070266,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702662024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,Complete,2030,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4/2/2025,,,,,,,,,,,,4/2/2025,
"Ballast Partners, LLC",SHQX070267,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070267,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702672024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070269,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070269,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702692024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
"Ballast Partners, LLC",SHQX070270,3518,020033 0001,4/30/2029,GASOLINE (KH050) (KH050),,,,,,Non-Jacketed,,,12,SHQX,070270,,Non-Jacketed 30/31.8k gal Tank,,,,2024,2024,2024,2024,2024,2024,On Lease,Active,2024,SHQX0702702024,Full Qual,TANK QUALIFICATION,Yes,Planned Shopping,To Be Routed,2029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1/0/1900,
